Date,Market Cap,Volume,Open,Close
7/29/2024,"$1,346,263,382,370 ","$17,175,244,020 ","$68,242 ","$66,770 "
7/28/2024,"$1,342,889,431,799 ","$30,976,752,617 ","$68,055 ","$68,242 "
7/27/2024,"$1,339,927,966,899 ","$30,821,370,069 ","$67,920 ","$68,055 "
7/26/2024,"$1,297,125,144,853 ","$35,836,896,136 ","$65,750 ","$67,920 "
7/25/2024,"$1,290,447,066,028 ","$28,680,123,270 ","$65,404 ","$65,750 "
7/24/2024,"$1,300,963,591,116 ","$36,100,536,095 ","$65,942 ","$65,404 "
7/23/2024,"$1,333,201,881,092 ","$43,157,593,652 ","$67,608 ","$65,942 "
7/22/2024,"$1,343,346,742,483 ","$27,078,771,828 ","$68,088 ","$67,608 "
7/21/2024,"$1,325,658,979,468 ","$17,353,396,168 ","$67,206 ","$68,088 "
7/20/2024,"$1,316,147,398,344 ","$36,994,610,752 ","$66,690 ","$67,206 "
7/19/2024,"$1,261,456,293,182 ","$25,976,148,879 ","$63,960 ","$66,690 "
7/18/2024,"$1,266,016,458,007 ","$33,459,451,714 ","$64,136 ","$63,960 "
7/17/2024,"$1,284,899,538,175 ","$40,914,441,633 ","$65,162 ","$64,136 "
7/16/2024,"$1,277,806,993,831 ","$37,810,068,493 ","$64,835 ","$65,162 "
7/15/2024,"$1,204,059,167,829 ","$21,295,520,564 ","$60,942 ","$64,835 "
7/14/2024,"$1,168,371,787,726 ","$16,765,547,593 ","$59,153 ","$60,942 "
7/13/2024,"$1,141,567,375,406 ","$25,504,482,306 ","$57,899 ","$59,153 "
7/12/2024,"$1,130,276,546,536 ","$29,196,653,599 ","$57,388 ","$57,899 "
7/11/2024,"$1,139,350,681,823 ","$25,987,656,347 ","$57,704 ","$57,388 "
7/10/2024,"$1,144,794,688,187 ","$28,413,854,577 ","$57,988 ","$57,704 "
7/9/2024,"$1,117,615,464,652 ","$41,614,266,908 ","$56,665 ","$57,988 "
7/8/2024,"$1,100,452,083,928 ","$20,211,914,621 ","$55,880 ","$56,665 "
7/7/2024,"$1,147,176,330,416 ","$21,293,913,671 ","$58,230 ","$55,880 "
7/6/2024,"$1,118,490,666,778 ","$60,081,357,583 ","$56,740 ","$58,230 "
7/5/2024,"$1,130,121,668,991 ","$43,112,005,395 ","$57,189 ","$56,740 "
7/4/2024,"$1,186,937,170,315 ","$30,348,692,427 ","$60,245 ","$57,189 "
7/3/2024,"$1,222,901,857,941 ","$18,100,530,102 ","$62,043 ","$60,245 "
7/2/2024,"$1,238,799,172,480 ","$25,573,074,911 ","$62,820 ","$62,043 "
7/1/2024,"$1,236,676,710,888 ","$17,373,592,048 ","$62,734 ","$62,820 "
6/30/2024,"$1,199,792,912,681 ","$11,435,110,884 ","$60,864 ","$62,734 "
6/29/2024,"$1,189,569,860,171 ","$24,399,416,695 ","$60,317 ","$60,864 "
6/28/2024,"$1,213,931,985,720 ","$18,855,138,893 ","$61,563 ","$60,317 "
6/27/2024,"$1,198,205,485,428 ","$22,908,540,919 ","$60,750 ","$61,563 "
6/26/2024,"$1,217,935,012,740 ","$21,105,562,262 ","$61,770 ","$60,750 "
6/25/2024,"$1,188,964,670,369 ","$42,036,553,107 ","$60,363 ","$61,770 "
6/24/2024,"$1,248,188,877,658 ","$10,748,270,932 ","$63,221 ","$60,363 "
6/23/2024,"$1,266,336,092,891 ","$6,340,606,686 ","$64,240 ","$63,221 "
6/22/2024,"$1,263,258,746,635 ","$24,694,310,199 ","$64,072 ","$64,240 "
6/21/2024,"$1,279,317,116,821 ","$26,001,551,475 ","$64,845 ","$64,072 "
6/20/2024,"$1,278,699,763,341 ","$21,680,698,981 ","$64,907 ","$64,845 "
6/19/2024,"$1,282,295,865,979 ","$41,386,972,050 ","$65,109 ","$64,907 "
6/18/2024,"$1,309,329,377,373 ","$29,409,728,999 ","$66,460 ","$65,109 "
6/17/2024,"$1,313,849,391,757 ","$12,650,130,204 ","$66,616 ","$66,460 "
6/16/2024,"$1,304,370,314,918 ","$13,472,726,245 ","$66,190 ","$66,616 "
6/15/2024,"$1,301,949,410,096 ","$27,966,992,833 ","$66,011 ","$66,190 "
6/14/2024,"$1,317,161,415,435 ","$29,654,777,884 ","$66,700 ","$66,011 "
6/13/2024,"$1,345,244,310,607 ","$36,027,809,551 ","$68,225 ","$66,700 "
6/12/2024,"$1,327,665,028,180 ","$38,513,044,383 ","$67,329 ","$68,225 "
6/11/2024,"$1,369,378,888,544 ","$19,335,866,774 ","$69,493 ","$67,329 "
6/10/2024,"$1,372,556,186,705 ","$10,461,044,041 ","$69,654 ","$69,493 "
6/9/2024,"$1,366,065,699,664 ","$10,688,301,508 ","$69,315 ","$69,654 "
6/8/2024,"$1,366,366,925,857 ","$18,597,495,570 ","$69,325 ","$69,315 "
6/7/2024,"$1,394,881,646,978 ","$23,612,879,690 ","$70,760 ","$69,325 "
6/6/2024,"$1,400,297,735,227 ","$32,560,403,315 ","$71,185 ","$70,760 "
6/5/2024,"$1,390,853,496,950 ","$31,561,053,725 ","$70,600 ","$71,185 "
6/4/2024,"$1,355,484,820,107 ","$29,862,293,750 ","$68,808 ","$70,600 "
6/3/2024,"$1,335,930,570,690 ","$16,137,350,588 ","$67,740 ","$68,808 "
6/2/2024,"$1,333,649,555,935 ","$10,724,053,325 ","$67,704 ","$67,740 "
6/1/2024,"$1,331,606,411,823 ","$19,685,305,476 ","$67,475 ","$67,704 "
5/31/2024,"$1,346,147,846,430 ","$25,344,376,898 ","$68,372 ","$67,475 "
5/30/2024,"$1,331,734,029,835 ","$24,320,692,138 ","$67,577 ","$68,372 "
5/29/2024,"$1,347,542,673,428 ","$31,278,122,196 ","$68,317 ","$67,577 "
5/28/2024,"$1,366,931,305,389 ","$18,983,806,932 ","$69,367 ","$68,317 "
5/27/2024,"$1,349,351,520,129 ","$11,243,743,771 ","$68,509 ","$69,367 "
5/26/2024,"$1,363,997,851,295 ","$15,929,396,750 ","$69,268 ","$68,509 "
5/25/2024,"$1,350,764,328,536 ","$28,127,411,967 ","$68,540 ","$69,268 "
5/24/2024,"$1,336,347,300,306 ","$39,235,702,119 ","$67,906 ","$68,540 "
5/23/2024,"$1,362,228,629,449 ","$31,059,440,496 ","$69,181 ","$67,906 "
5/22/2024,"$1,382,275,470,798 ","$41,105,056,578 ","$70,190 ","$69,181 "
5/21/2024,"$1,406,288,649,447 ","$35,923,476,641 ","$71,430 ","$70,190 "
5/20/2024,"$1,304,727,108,598 ","$9,072,734,600 ","$66,253 ","$71,430 "
5/19/2024,"$1,319,928,522,882 ","$13,025,487,676 ","$66,913 ","$66,253 "
5/18/2024,"$1,319,238,394,090 ","$25,397,793,919 ","$67,053 ","$66,913 "
5/17/2024,"$1,286,278,919,684 ","$29,114,585,833 ","$65,261 ","$67,053 "
5/16/2024,"$1,307,048,849,176 ","$38,101,793,065 ","$66,221 ","$65,261 "
5/15/2024,"$1,212,998,352,772 ","$21,581,895,152 ","$61,569 ","$66,221 "
5/14/2024,"$1,238,994,152,713 ","$27,740,460,084 ","$62,879 ","$61,569 "
5/13/2024,"$1,211,277,523,449 ","$13,045,696,109 ","$61,507 ","$62,879 "
5/12/2024,"$1,197,102,943,502 ","$12,120,618,802 ","$60,777 ","$61,507 "
5/11/2024,"$1,199,393,711,200 ","$23,987,518,755 ","$60,888 ","$60,777 "
5/10/2024,"$1,240,910,691,254 ","$25,837,724,248 ","$63,149 ","$60,888 "
5/9/2024,"$1,203,918,522,477 ","$20,303,831,135 ","$61,216 ","$63,149 "
5/8/2024,"$1,229,336,706,399 ","$19,925,137,721 ","$62,363 ","$61,216 "
5/7/2024,"$1,244,417,948,316 ","$17,917,770,174 ","$63,172 ","$62,363 "
5/6/2024,"$1,259,667,234,461 ","$18,115,695,040 ","$64,010 ","$63,172 "
5/5/2024,"$1,257,549,583,083 ","$20,510,614,461 ","$63,820 ","$64,010 "
5/4/2024,"$1,239,817,041,555 ","$33,591,665,812 ","$62,839 ","$63,820 "
5/3/2024,"$1,164,721,402,399 ","$28,255,509,745 ","$59,135 ","$62,839 "
5/2/2024,"$1,151,677,489,315 ","$51,109,380,172 ","$58,298 ","$59,135 "
5/1/2024,"$1,197,773,959,986 ","$39,533,113,322 ","$60,749 ","$58,298 "
4/30/2024,"$1,257,159,131,219 ","$27,242,983,698 ","$63,798 ","$60,749 "
4/29/2024,"$1,240,724,751,366 ","$16,180,294,651 ","$63,030 ","$63,798 "
4/28/2024,"$1,249,495,302,303 ","$19,190,483,386 ","$63,517 ","$63,030 "
4/27/2024,"$1,255,539,337,969 ","$23,302,057,198 ","$63,802 ","$63,517 "
4/26/2024,"$1,269,387,456,068 ","$24,705,345,526 ","$64,486 ","$63,802 "
4/25/2024,"$1,265,541,377,861 ","$30,939,903,322 ","$64,280 ","$64,486 "
4/24/2024,"$1,306,843,409,278 ","$23,232,230,785 ","$66,407 ","$64,280 "
4/23/2024,"$1,317,058,642,854 ","$27,748,586,313 ","$66,842 ","$66,407 "
4/22/2024,"$1,279,763,566,407 ","$19,592,118,541 ","$64,936 ","$66,842 "
4/21/2024,"$1,277,940,837,360 ","$16,601,830,591 ","$64,894 ","$64,936 "
4/20/2024,"$1,263,308,149,914 ","$52,227,787,324 ","$63,989 ","$64,894 "
4/19/2024,"$1,249,565,911,947 ","$35,901,618,166 ","$63,462 ","$63,989 "
4/18/2024,"$1,207,185,042,484 ","$41,123,362,076 ","$61,329 ","$63,462 "
4/17/2024,"$1,253,670,904,297 ","$42,157,169,474 ","$63,721 ","$61,329 "
4/16/2024,"$1,247,928,896,841 ","$42,796,604,938 ","$63,431 ","$63,721 "
4/15/2024,"$1,293,286,386,553 ","$40,292,911,693 ","$65,753 ","$63,431 "
4/14/2024,"$1,270,009,515,097 ","$49,214,481,480 ","$64,405 ","$65,753 "
4/13/2024,"$1,321,648,247,460 ","$43,471,949,726 ","$67,252 ","$64,405 "
4/12/2024,"$1,379,324,055,321 ","$30,118,549,150 ","$70,107 ","$67,252 "
4/11/2024,"$1,387,722,485,989 ","$38,378,062,633 ","$70,528 ","$70,107 "
4/10/2024,"$1,361,830,648,709 ","$36,488,482,039 ","$69,159 ","$70,528 "
4/9/2024,"$1,410,324,678,269 ","$33,111,949,671 ","$71,624 ","$69,159 "
4/8/2024,"$1,367,272,232,852 ","$17,935,478,429 ","$69,402 ","$71,624 "
4/7/2024,"$1,358,548,956,715 ","$19,119,438,139 ","$69,001 ","$69,402 "
4/6/2024,"$1,337,452,583,876 ","$35,132,808,696 ","$67,979 ","$69,001 "
4/5/2024,"$1,348,455,954,443 ","$37,516,850,710 ","$68,542 ","$67,979 "
4/4/2024,"$1,301,670,235,624 ","$35,559,952,962 ","$66,124 ","$68,542 "
4/3/2024,"$1,288,360,536,577 ","$45,161,133,992 ","$65,440 ","$66,124 "
4/2/2024,"$1,373,784,286,061 ","$36,040,088,989 ","$69,786 ","$65,440 "
4/1/2024,"$1,401,370,211,582 ","$19,723,005,998 ","$71,247 ","$69,786 "
3/31/2024,"$1,370,247,487,960 ","$16,408,802,302 ","$69,702 ","$71,247 "
3/30/2024,"$1,374,646,886,108 ","$25,785,951,735 ","$69,919 ","$69,702 "
3/29/2024,"$1,390,869,723,348 ","$30,455,289,338 ","$70,710 ","$69,919 "
3/28/2024,"$1,360,261,687,784 ","$41,441,040,888 ","$69,436 ","$70,710 "
3/27/2024,"$1,375,728,580,463 ","$36,257,324,509 ","$70,082 ","$69,436 "
3/26/2024,"$1,371,797,489,739 ","$44,820,310,273 ","$69,939 ","$70,082 "
3/25/2024,"$1,323,456,466,318 ","$28,098,318,940 ","$67,311 ","$69,939 "
3/24/2024,"$1,264,722,355,271 ","$25,489,933,246 ","$64,286 ","$67,311 "
3/23/2024,"$1,247,366,367,469 ","$42,436,600,224 ","$63,509 ","$64,286 "
3/22/2024,"$1,287,348,061,971 ","$48,393,664,548 ","$65,536 ","$63,509 "
3/21/2024,"$1,332,594,162,508 ","$70,836,803,715 ","$67,819 ","$65,536 "
3/20/2024,"$1,223,867,418,062 ","$80,179,417,876 ","$62,133 ","$67,819 "
3/19/2024,"$1,331,771,923,948 ","$51,101,822,567 ","$67,709 ","$62,133 "
3/18/2024,"$1,344,508,983,080 ","$47,190,980,587 ","$68,425 ","$67,709 "
3/17/2024,"$1,282,404,282,863 ","$49,265,436,013 ","$65,292 ","$68,425 "
3/16/2024,"$1,367,669,237,528 ","$81,204,427,005 ","$69,498 ","$65,292 "
3/15/2024,"$1,403,843,488,135 ","$63,073,551,322 ","$71,420 ","$69,498 "
3/14/2024,"$1,436,631,290,572 ","$51,906,601,044 ","$73,098 ","$71,420 "
3/13/2024,"$1,403,692,914,139 ","$64,599,341,551 ","$71,467 ","$73,098 "
3/12/2024,"$1,417,772,589,114 ","$66,653,067,166 ","$72,131 ","$71,467 "
3/11/2024,"$1,357,390,358,032 ","$36,660,543,917 ","$69,076 ","$72,131 "
3/10/2024,"$1,346,027,264,110 ","$21,359,706,191 ","$68,508 ","$69,076 "
3/9/2024,"$1,340,971,395,885 ","$63,346,588,227 ","$68,315 ","$68,508 "
3/8/2024,"$1,317,508,010,581 ","$48,853,892,626 ","$66,945 ","$68,315 "
3/7/2024,"$1,297,845,751,760 ","$73,151,905,042 ","$66,146 ","$66,945 "
3/6/2024,"$1,264,870,242,319 ","$96,403,762,013 ","$64,292 ","$66,146 "
3/5/2024,"$1,333,913,436,699 ","$74,551,714,626 ","$68,187 ","$64,292 "
